{3., 0.8210395939462933}
{3.0250000000000004, 0.7858634396927479}
{3.0500000000000003, 0.7519230969941572}
{3.0749999999999997, 0.7191501432990826}
{3.1, 0.6875023854978065}
{3.125, 0.6569858436453669}
{3.15, 0.6277011207233886}
{3.175, 0.599937851295406}
{3.2, 0.5743486816735482}
{3.225, 0.5521546786102067}
{3.2500000000000004, 0.5347233979759043}
{3.275, 0.5206207910467084}
{3.3000000000000003, 0.5044618299943866}
{3.325, 0.4845036909114715}
{3.3499999999999996, 0.4625854659515361}
{3.375, 0.4402313175533356}
{3.4, 0.41817381105509205}
{3.4250000000000003, 0.39671180808121087}
{3.45, 0.37594770435889513}
{3.4750000000000005, 0.3559000495171588}
{3.5000000000000004, 0.3365537959695219}
{3.5250000000000004, 0.31788238951732783}
{3.5500000000000003, 0.29985736170402333}
{3.5750000000000006, 0.2824524010628952}
{3.6, 0.26564501669593027}
{3.6250000000000004, 0.24941721394033878}
{3.6500000000000004, 0.23375581753996083}
{3.6750000000000007, 0.21865275614124735}
{3.7000000000000006, 0.204105459447683}
{3.725, 0.19011746449416367}
{3.7500000000000004, 0.17669930735733316}
{3.7750000000000004, 0.1638697596776423}
{3.8000000000000003, 0.15165749386771887}
{3.825, 0.14010320036702534}
{3.8500000000000005, 0.1292621624911779}
{3.8750000000000004, 0.1192070997185275}
{3.9, 0.11003079215216575}
{3.9250000000000003, 0.10184741214326395}
{3.9499999999999997, 0.0947906252429841}
{3.975, 0.08900568656676243}
{4., 0.08463284265970877}
{4.025, 0.0817818973961211}
{4.050000000000001, 0.08050351304901526}
{4.075, 0.08076868455945531}
{4.1000000000000005, 0.08246739897670323}
{4.125, 0.08542809833999396}
{4.1499999999999995, 0.08944840316367265}
{4.175, 0.09432419516864894}
{4.2, 0.09986923305135392}
{4.2250000000000005, 0.10592435053188427}
{4.25, 0.11235910383191687}
{4.275, 0.11906931079126287}
{4.3, 0.12597299831646727}
{4.325, 0.13300616891957306}
{4.35, 0.14011902673680413}
{4.375, 0.1472728517653973}
{4.4, 0.15443751850863804}
{4.425, 0.1615895606445432}
{4.45, 0.16871068561383254}
{4.475, 0.1757866324901271}
{4.499999999999999, 0.182806299146233}
{4.5249999999999995, 0.18976106784267605}
{4.55, 0.19664429021177576}
{4.575, 0.20345088396419214}
{4.6000000000000005, 0.21017702175880337}
{4.625, 0.21681988219634685}
{4.6499999999999995, 0.22337744612734167}
{4.675, 0.2298483039994244}
{4.699999999999999, 0.2362314223284211}
{4.725, 0.24252582342065432}
{4.75, 0.24864472649422617}
{4.775, 0.23726236505016848}
{4.8, 0.22627537739743617}
{4.825, 0.21586404090248246}
{4.8500000000000005, 0.20631846534695447}
{4.875, 0.19810501347034032}
{4.9, 0.19196553114405662}
{4.925, 0.18903791887727434}
{4.95, 0.19090803748936336}
{4.975, 0.19932277055419173}
{5., 0.21523509205209007}
{5.025, 0.2376897657317252}
{5.050000000000001, 0.26412703601546833}
{5.075, 0.29198100267988353}
{5.1, 0.3196266309719448}
{5.125, 0.3316421490986431}
{5.1499999999999995, 0.3365434544114021}
{5.175, 0.341373225612214}
{5.2, 0.3461326947444517}
{5.2250000000000005, 0.35082308510448423}
{5.25, 0.3554456061990614}
{5.275, 0.36000145452033866}
{5.300000000000001, 0.3644918095568503}
{5.325000000000001, 0.3689178346356636}
{5.3500000000000005, 0.37328067595045855}
{5.375, 0.3775814604603313}
{5.4, 0.38182129675820753}
{5.425, 0.3860012743923001}
{5.45, 0.390122462973135}
{5.4750000000000005, 0.39418591263351804}
{5.500000000000001, 0.398192653689251}
{5.525000000000001, 0.40214369632703084}
{5.55, 0.4060400312314338}
{5.575, 0.4098826283339474}
{5.6000000000000005, 0.41367243817618526}
{5.625, 0.4174103912334924}
{5.65, 0.42109739811207547}
{5.675000000000001, 0.424734349288543}
{5.700000000000001, 0.4283221153030369}
{5.7250000000000005, 0.4318615467427778}
{5.750000000000001, 0.4353534739982005}
{5.775000000000001, 0.4387987070405506}
{5.800000000000002, 0.4421980343722735}
{5.825, 0.44555222322165405}
{5.8500000000000005, 0.44886201834426737}
