3.3	0.04120115578835262
3.3099999999999996	0.040799029183189964
3.32	0.04080585740554973
3.3299999999999996	0.04120875617904287
3.34	0.041984257663267154
3.3499999999999996	0.043100856680441606
3.36	0.04452219604358698
3.3699999999999997	0.046210163778539794
3.38	0.04812739784296361
3.3899999999999997	0.05023899783627381
3.4	0.05251348319745105
3.4099999999999997	0.05492316175291259
3.42	0.05744410024604778
3.4299999999999997	0.06005586227496802
3.44	0.06274113458034129
3.4499999999999997	0.0654853200605631
3.46	0.0636833405058399
3.4699999999999998	0.06145089621448003
3.48	0.05924890891948284
3.4899999999999998	0.05707756775910564
3.5	0.05493714474971837
3.51	0.052828006458292776
3.52	0.05075062792555314
3.53	0.04870560930948014
3.5399999999999996	0.04669369582220441
3.55	0.04471580165744965
3.5599999999999996	0.042773038752540876
3.5699999999999994	0.04086675139855885
3.5799999999999996	0.038998557900515936
3.59	0.03717040068455135
3.5999999999999996	0.035384606425245047
3.61	0.03364395787254884
3.6199999999999997	0.03195177900233919
3.6299999999999994	0.03031203473769969
3.6399999999999997	0.028729445526184217
3.65	0.027209615097225994
3.6599999999999997	0.02575916615454632
3.67	0.024385872770866058
3.6799999999999997	0.023098768955580135
3.6899999999999995	0.021908199698643712
3.6999999999999997	0.02082576447215855
